true_pos,obs_pos,true_var
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,268,15
291,268,15
291,268,15
291,268,15
291,268,15
291,268,15
291,268,15
291,268,15
291,268,15
291,268,15
291,268,15
291,307,15
291,307,15
291,307,15
291,307,15
291,307,15
291,307,15
291,307,15
291,307,15
291,307,15
291,307,15
291,307,15
291,307,15
291,307,15
291,307,15
291,307,15
291,307,15
291,279,15
291,279,15
291,279,15
291,279,15
291,279,15
291,279,15
291,281,15
291,281,15
291,281,15
291,281,15
291,281,15
291,281,15
291,281,15
291,281,15
291,281,15
291,281,15
291,281,15
291,281,15
291,281,15
291,281,15
291,281,15
291,281,15
291,281,15
291,281,15
291,281,15
291,281,15
291,281,15
291,281,15
291,281,15
291,281,15
291,281,15
291,281,15
291,281,15
291,281,15
291,304,15
291,304,15
291,304,15
291,304,15
291,304,15
291,304,15
291,304,15
291,304,15
291,304,15
291,304,15
291,293,15
291,293,15
291,293,15
291,293,15
291,293,15
291,293,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,271,15
276,271,15
276,271,15
276,271,15
276,271,15
276,271,15
276,271,15
276,271,15
276,271,15
276,271,15
276,271,15
276,271,15
276,271,15
276,271,15
276,271,15
276,271,15
276,271,15
276,271,15
276,271,15
276,271,15
276,271,15
276,271,15
276,271,15
276,271,15
276,271,15
276,271,15
276,271,15
276,271,15
276,271,15
276,271,15
276,273,15
276,273,15
276,273,15
276,273,15
276,273,15
276,273,15
276,273,15
276,273,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,280,15
276,308,15
276,308,15
276,308,15
276,308,15
276,308,15
276,308,15
276,308,15
276,308,15
276,308,15
276,263,15
276,263,15
276,263,15
276,263,15
276,263,15
276,263,15
276,263,15
276,263,15
276,263,15
276,263,15
276,263,15
276,263,15
276,263,15
276,263,15
276,263,15
276,263,15
276,263,15
276,263,15
276,263,15
276,263,15
276,263,15
276,263,15
276,263,15
276,263,15
276,263,15
276,263,15
276,263,15
276,263,15
276,263,15
276,263,15
276,263,15
276,263,15
276,263,15
276,266,15
276,266,15
276,266,15
276,266,15
276,266,15
276,266,15
276,266,15
276,266,15
276,266,15
276,266,15
276,266,15
276,266,15
276,266,15
276,266,15
276,266,15
276,302,15
276,302,15
276,302,15
276,302,15
276,302,15
276,302,15
276,302,15
276,302,15
276,302,15
276,302,15
276,302,15
276,302,15
276,302,15
276,302,15
276,302,15
276,302,15
276,302,15
276,302,15
276,302,15
276,302,15
276,302,15
276,302,15
276,302,15
276,302,15
276,302,15
276,302,15
276,302,15
276,302,15
276,302,15
276,302,15
276,313,15
276,313,15
276,313,15
276,313,15
276,313,15
276,313,15
276,313,15
276,313,15
276,313,15
276,313,15
276,313,15
276,313,15
276,313,15
276,313,15
276,313,15
276,313,15
246,224,15
246,224,15
246,224,15
246,224,15
246,224,15
246,224,15
246,224,15
246,224,15
246,224,15
246,224,15
246,224,15
246,224,15
246,224,15
246,224,15
246,224,15
246,224,15
246,224,15
246,224,15
246,224,15
246,224,15
246,224,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,230,15
246,230,15
246,230,15
246,230,15
246,230,15
246,230,15
246,230,15
246,230,15
246,230,15
246,230,15
246,230,15
246,230,15
246,230,15
246,230,15
246,230,15
246,230,15
246,230,15
246,230,15
246,230,15
246,230,15
246,230,15
246,230,15
246,230,15
246,230,15
246,230,15
246,230,15
246,230,15
246,230,15
246,230,15
246,230,15
246,230,15
246,230,15
246,230,15
246,230,15
246,230,15
246,230,15
246,230,15
246,289,15
246,289,15
246,289,15
246,289,15
246,289,15
246,289,15
246,289,15
246,289,15
246,289,15
246,289,15
246,289,15
246,289,15
246,289,15
246,289,15
246,247,15
246,247,15
246,247,15
246,247,15
246,247,15
246,247,15
246,247,15
246,247,15
246,247,15
246,247,15
246,247,15
246,247,15
246,247,15
246,247,15
246,247,15
246,245,15
246,245,15
246,245,15
246,245,15
246,245,15
246,245,15
246,245,15
246,245,15
246,245,15
246,243,15
246,243,15
246,243,15
246,243,15
246,243,15
246,243,15
246,243,15
246,243,15
246,243,15
246,243,15
246,243,15
246,243,15
246,243,15
246,243,15
246,243,15
246,243,15
246,243,15
246,243,15
246,243,15
246,243,15
246,243,15
246,243,15
246,243,15
246,243,15
246,243,15
246,243,15
246,243,15
246,243,15
246,243,15
246,243,15
246,243,15
246,243,15
246,243,15
246,243,15
246,243,15
246,243,15
246,243,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,244,15
246,264,15
246,264,15
246,264,15
246,264,15
246,264,15
246,264,15
246,264,15
246,264,15
246,264,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,295,15
291,295,15
291,295,15
291,295,15
291,295,15
291,295,15
291,270,15
291,270,15
291,270,15
291,270,15
291,270,15
291,270,15
291,270,15
291,270,15
291,270,15
291,295,15
291,295,15
291,295,15
291,295,15
291,295,15
291,295,15
291,295,15
291,295,15
291,295,15
291,295,15
291,295,15
291,295,15
291,295,15
291,295,15
291,295,15
291,295,15
291,296,15
291,296,15
291,296,15
291,296,15
291,296,15
291,296,15
291,296,15
291,296,15
291,296,15
291,296,15
291,296,15
291,296,15
291,296,15
291,265,15
291,265,15
291,265,15
291,265,15
291,265,15
291,265,15
291,265,15
291,265,15
291,265,15
291,265,15
291,265,15
291,265,15
291,265,15
291,274,15
291,274,15
291,274,15
291,274,15
291,274,15
291,274,15
291,313,15
291,313,15
291,313,15
291,313,15
291,313,15
291,313,15
291,313,15
291,283,15
291,283,15
291,283,15
291,283,15
291,283,15
291,283,15
291,283,15
291,283,15
291,283,15
291,283,15
291,283,15
291,274,15
291,274,15
291,274,15
291,274,15
291,274,15
291,274,15
291,274,15
321,300,15
321,300,15
321,300,15
321,300,15
321,300,15
321,300,15
321,300,15
321,300,15
321,300,15
321,300,15
321,300,15
321,300,15
321,300,15
321,300,15
321,300,15
321,300,15
321,300,15
321,300,15
321,300,15
321,300,15
321,292,15
321,292,15
321,292,15
321,292,15
321,292,15
321,292,15
321,292,15
321,292,15
321,292,15
321,307,15
321,307,15
321,307,15
321,307,15
321,307,15
321,307,15
321,307,15
321,307,15
321,307,15
321,307,15
321,307,15
321,307,15
321,307,15
321,307,15
321,307,15
321,307,15
321,307,15
321,307,15
321,307,15
321,307,15
321,307,15
321,301,15
321,301,15
321,301,15
321,301,15
321,301,15
321,301,15
321,301,15
321,301,15
321,301,15
321,301,15
321,301,15
321,301,15
321,301,15
321,301,15
321,301,15
321,301,15
321,301,15
321,301,15
321,301,15
321,301,15
321,301,15
321,301,15
321,301,15
321,301,15
321,301,15
321,301,15
321,301,15
321,301,15
321,301,15
321,301,15
321,322,15
321,322,15
321,322,15
321,322,15
321,322,15
321,322,15
321,322,15
321,322,15
321,322,15
321,322,15
321,322,15
321,322,15
321,322,15
321,322,15
321,322,15
321,322,15
321,322,15
321,322,15
321,322,15
321,322,15
321,322,15
321,322,15
321,322,15
321,315,15
321,315,15
321,315,15
321,315,15
321,315,15
321,315,15
321,328,15
321,328,15
321,328,15
321,328,15
321,328,15
321,328,15
321,328,15
321,328,15
321,328,15
321,328,15
321,328,15
321,328,15
321,328,15
321,328,15
321,328,15
321,328,15
321,328,15
321,328,15
321,328,15
321,328,15
321,328,15
321,328,15
321,328,15
321,328,15
321,328,15
321,328,15
321,328,15
321,328,15
321,328,15
321,328,15
321,328,15
321,328,15
321,328,15
321,328,15
321,328,15
321,328,15
321,328,15
321,328,15
321,307,15
321,307,15
321,307,15
321,307,15
321,307,15
321,307,15
321,307,15
321,307,15
321,307,15
321,307,15
321,307,15
321,307,15
321,307,15
321,307,15
321,307,15
321,307,15
291,318,15
291,318,15
291,318,15
291,318,15
291,318,15
291,318,15
291,318,15
291,318,15
291,318,15
291,279,15
291,279,15
291,279,15
291,279,15
291,279,15
291,279,15
291,279,15
291,279,15
291,279,15
291,279,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,297,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,267,15
291,284,15
291,284,15
291,284,15
291,284,15
291,284,15
291,284,15
291,284,15
291,284,15
291,284,15
291,284,15
291,284,15
291,284,15
291,284,15
291,284,15
291,284,15
291,284,15
291,284,15
291,284,15
291,284,15
291,284,15
291,284,15
291,284,15
291,284,15
291,284,15
291,284,15
291,284,15
291,284,15
291,284,15
291,284,15
291,284,15
291,284,15
291,284,15
291,305,15
291,305,15
291,305,15
291,305,15
291,305,15
291,305,15
291,305,15
291,305,15
291,305,15
291,305,15
291,305,15
291,305,15
291,273,15
291,273,15
291,273,15
291,273,15
291,273,15
291,273,15
291,273,15
291,273,15
291,273,15
291,273,15
291,273,15
291,273,15
291,273,15
291,273,15
291,273,15
291,273,15
291,273,15
291,273,15
291,273,15
291,273,15
291,273,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,298,15
291,273,15
291,273,15
291,273,15
291,273,15
291,273,15
291,273,15
291,273,15
291,273,15
291,273,15
291,273,15
291,273,15
291,273,15
276,259,15
276,259,15
276,259,15
276,259,15
276,259,15
276,259,15
276,259,15
276,259,15
276,312,15
276,312,15
276,312,15
276,312,15
276,312,15
276,312,15
276,312,15
276,312,15
276,312,15
276,312,15
276,312,15
276,312,15
276,312,15
276,312,15
276,312,15
276,312,15
276,312,15
276,312,15
276,312,15
276,312,15
276,312,15
276,312,15
276,312,15
276,302,15
276,302,15
276,302,15
276,302,15
276,302,15
276,302,15
276,302,15
276,302,15
276,302,15
276,267,15
276,267,15
276,267,15
276,267,15
276,267,15
276,267,15
276,283,15
276,283,15
276,283,15
276,283,15
276,283,15
276,283,15
276,283,15
276,283,15
276,283,15
276,283,15
276,283,15
276,283,15
276,283,15
276,283,15
276,251,15
276,251,15
276,251,15
276,251,15
276,251,15
276,251,15
276,251,15
276,251,15
276,251,15
276,251,15
276,251,15
276,251,15
276,251,15
276,251,15
276,251,15
276,251,15
276,251,15
276,251,15
276,251,15
276,251,15
276,251,15
276,251,15
276,251,15
276,251,15
276,251,15
276,251,15
276,251,15
276,251,15
276,251,15
276,251,15
276,265,15
276,265,15
276,265,15
276,265,15
276,265,15
276,265,15
276,265,15
276,265,15
276,265,15
276,265,15
276,265,15
276,265,15
276,265,15
276,265,15
276,265,15
276,265,15
276,265,15
276,265,15
276,265,15
276,265,15
276,265,15
276,265,15
276,265,15
276,265,15
276,265,15
276,265,15
276,265,15
276,265,15
276,265,15
276,265,15
276,265,15
276,265,15
276,265,15
276,265,15
276,265,15
276,265,15
276,265,15
276,265,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,314,15
321,314,15
321,314,15
321,314,15
321,314,15
321,314,15
321,314,15
321,314,15
321,295,15
321,295,15
321,295,15
321,295,15
321,295,15
321,295,15
321,295,15
321,295,15
321,295,15
321,295,15
321,295,15
321,295,15
321,295,15
321,306,15
321,306,15
321,306,15
321,306,15
321,306,15
321,306,15
321,306,15
321,306,15
321,306,15
321,306,15
321,306,15
321,306,15
321,306,15
321,306,15
321,306,15
321,306,15
321,306,15
321,306,15
321,306,15
321,306,15
321,306,15
321,306,15
321,306,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,336,15
321,331,15
321,331,15
321,331,15
321,331,15
321,331,15
321,331,15
321,331,15
321,331,15
321,331,15
321,331,15
321,331,15
321,331,15
321,331,15
321,331,15
321,331,15
321,331,15
321,331,15
321,331,15
321,331,15
321,331,15
321,323,15
321,323,15
321,323,15
321,323,15
321,323,15
321,323,15
321,323,15
321,323,15
321,323,15
321,323,15
321,323,15
321,323,15
321,323,15
321,323,15
321,323,15
321,323,15
321,323,15
321,323,15
321,323,15
321,323,15
321,323,15
321,323,15
321,323,15
321,323,15
321,297,15
321,297,15
321,297,15
321,297,15
321,297,15
321,297,15
321,297,15
321,297,15
321,297,15
321,297,15
321,297,15
321,297,15
321,297,15
321,297,15
321,297,15
321,297,15
321,297,15
321,297,15
321,297,15
321,297,15
321,297,15
321,297,15
336,336,15
336,336,15
336,336,15
336,336,15
336,336,15
336,336,15
336,336,15
336,336,15
336,336,15
336,336,15
336,336,15
336,336,15
336,336,15
336,336,15
336,336,15
336,336,15
336,347,15
336,347,15
336,347,15
336,347,15
336,347,15
336,347,15
336,347,15
336,347,15
336,347,15
336,347,15
336,347,15
336,347,15
336,347,15
336,347,15
336,347,15
336,347,15
336,347,15
336,347,15
336,347,15
336,347,15
336,347,15
336,347,15
336,347,15
336,347,15
336,347,15
336,347,15
336,347,15
336,347,15
336,347,15
336,347,15
336,347,15
336,347,15
336,347,15
336,347,15
336,347,15
336,347,15
336,347,15
336,347,15
336,340,15
336,340,15
336,340,15
336,340,15
336,340,15
336,340,15
336,340,15
336,340,15
336,340,15
336,340,15
336,340,15
336,340,15
336,340,15
336,340,15
336,340,15
336,340,15
336,340,15
336,340,15
336,340,15
336,340,15
336,340,15
336,340,15
336,340,15
336,340,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,324,15
336,321,15
336,321,15
336,321,15
336,321,15
336,321,15
336,321,15
336,321,15
336,321,15
336,321,15
336,321,15
336,321,15
336,321,15
336,321,15
336,321,15
336,321,15
336,321,15
336,321,15
336,321,15
336,321,15
306,314,15
306,314,15
306,314,15
306,314,15
306,314,15
306,314,15
306,314,15
306,314,15
306,314,15
306,314,15
306,314,15
306,314,15
306,314,15
306,314,15
306,314,15
306,314,15
306,314,15
306,314,15
306,314,15
306,314,15
306,314,15
306,314,15
306,314,15
306,314,15
306,314,15
306,314,15
306,314,15
306,314,15
306,314,15
306,314,15
306,314,15
306,314,15
306,314,15
306,314,15
306,269,15
306,269,15
306,269,15
306,269,15
306,269,15
306,269,15
306,269,15
306,269,15
306,269,15
306,269,15
306,269,15
306,269,15
306,269,15
306,269,15
306,269,15
306,269,15
306,269,15
306,269,15
306,269,15
306,269,15
306,269,15
306,269,15
306,269,15
306,269,15
306,306,15
306,306,15
306,306,15
306,306,15
306,306,15
306,306,15
306,306,15
306,306,15
306,306,15
306,306,15
306,306,15
306,306,15
306,306,15
306,306,15
306,306,15
306,289,15
306,289,15
306,289,15
306,289,15
306,289,15
306,289,15
306,289,15
306,289,15
306,289,15
306,289,15
306,289,15
306,289,15
306,289,15
306,289,15
306,289,15
306,289,15
306,289,15
306,313,15
306,313,15
306,313,15
306,313,15
306,313,15
306,313,15
306,313,15
306,313,15
306,313,15
306,313,15
306,313,15
306,313,15
306,313,15
306,313,15
306,313,15
306,291,15
306,291,15
306,291,15
306,291,15
306,291,15
306,291,15
306,291,15
306,291,15
306,291,15
306,319,15
306,319,15
306,319,15
306,319,15
306,319,15
306,319,15
306,319,15
306,319,15
306,319,15
306,319,15
306,319,15
306,319,15
306,319,15
306,319,15
306,319,15
306,295,15
306,295,15
306,295,15
306,295,15
306,295,15
306,295,15
306,295,15
306,295,15
306,295,15
306,295,15
306,295,15
306,295,15
306,295,15
306,295,15
306,295,15
306,295,15
306,295,15
306,292,15
306,292,15
306,292,15
306,292,15
306,292,15
306,292,15
306,292,15
306,292,15
306,292,15
306,292,15
306,292,15
306,310,15
306,310,15
306,310,15
306,310,15
306,310,15
306,310,15
306,310,15
306,310,15
306,310,15
306,310,15
306,310,15
306,310,15
306,310,15
306,310,15
306,310,15
306,310,15
306,310,15
306,310,15
306,310,15
306,310,15
306,301,15
306,301,15
306,301,15
306,301,15
306,301,15
306,301,15
306,301,15
306,301,15
306,301,15
306,301,15
306,301,15
306,301,15
306,301,15
306,301,15
306,301,15
306,301,15
306,301,15
306,301,15
306,301,15
306,301,15
306,301,15
306,301,15
306,298,15
306,298,15
306,298,15
306,298,15
306,298,15
306,298,15
306,298,15
306,298,15
306,298,15
306,298,15
306,298,15
306,298,15
306,298,15
306,298,15
306,298,15
306,298,15
306,298,15
306,298,15
306,298,15
306,298,15
306,298,15
306,298,15
306,298,15
306,298,15
306,298,15
306,298,15
306,298,15
306,298,15
306,298,15
306,298,15
306,298,15
306,298,15
306,319,15
306,319,15
306,319,15
306,319,15
306,319,15
306,319,15
306,319,15
306,319,15
306,319,15
306,319,15
306,319,15
306,319,15
306,319,15
306,319,15
306,299,15
306,299,15
306,299,15
306,299,15
306,299,15
306,299,15
306,299,15
306,299,15
306,299,15
306,299,15
306,299,15
306,299,15
306,299,15
306,299,15
306,299,15
306,304,15
306,304,15
306,304,15
306,304,15
306,304,15
306,304,15
306,304,15
306,304,15
306,304,15
306,304,15
306,304,15
306,304,15
306,304,15
306,304,15
306,297,15
306,297,15
306,297,15
306,297,15
306,297,15
306,297,15
306,297,15
306,303,15
306,303,15
306,303,15
306,303,15
306,303,15
306,303,15
306,303,15
306,303,15
306,303,15
306,303,15
306,303,15
306,303,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,283,15
276,283,15
276,283,15
276,283,15
276,283,15
276,283,15
276,283,15
276,284,15
276,284,15
276,284,15
276,284,15
276,284,15
276,284,15
276,273,15
276,273,15
276,273,15
276,273,15
276,273,15
276,273,15
276,273,15
276,273,15
276,273,15
276,273,15
276,279,15
276,279,15
276,279,15
276,279,15
276,279,15
276,279,15
276,279,15
276,279,15
276,279,15
276,279,15
276,263,15
276,263,15
276,263,15
276,263,15
276,263,15
276,263,15
276,263,15
276,263,15
276,263,15
276,263,15
276,263,15
276,275,15
276,275,15
276,275,15
276,275,15
276,275,15
276,275,15
276,275,15
276,275,15
276,275,15
276,275,15
276,275,15
276,275,15
276,275,15
276,275,15
276,275,15
276,271,15
276,271,15
276,271,15
276,271,15
276,271,15
276,271,15
276,271,15
276,271,15
276,271,15
276,271,15
276,271,15
276,271,15
276,271,15
276,271,15
276,271,15
276,271,15
276,271,15
276,286,15
276,286,15
276,286,15
276,286,15
276,286,15
276,286,15
276,286,15
276,286,15
276,286,15
276,289,15
276,289,15
276,289,15
276,289,15
276,289,15
276,289,15
276,289,15
276,289,15
276,289,15
276,289,15
276,289,15
276,289,15
276,289,15
276,289,15
276,289,15
276,289,15
276,289,15
276,289,15
276,289,15
276,289,15
276,289,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,268,15
276,247,15
276,247,15
276,247,15
276,247,15
276,247,15
276,247,15
276,247,15
276,247,15
276,247,15
276,247,15
276,247,15
276,247,15
276,247,15
276,247,15
276,247,15
276,247,15
291,284,15
291,284,15
291,284,15
291,284,15
291,284,15
291,284,15
291,284,15
291,284,15
291,284,15
291,284,15
