true_pos,obs_pos,true_var
224,224,15
224,224,15
224,224,15
224,224,15
224,224,15
224,224,15
224,224,15
224,224,15
224,224,15
224,224,15
224,224,15
224,224,15
224,224,15
224,224,15
224,224,15
224,224,15
224,224,15
224,224,15
224,224,15
224,224,15
224,224,15
224,224,15
224,224,15
224,224,15
224,224,15
224,224,15
224,224,15
224,222,15
224,222,15
224,222,15
224,222,15
224,222,15
224,222,15
224,222,15
224,222,15
224,230,15
224,230,15
224,230,15
224,230,15
224,230,15
224,230,15
224,230,15
224,230,15
224,230,15
224,230,15
224,230,15
224,230,15
224,230,15
224,230,15
224,230,15
224,230,15
224,230,15
224,230,15
224,230,15
224,230,15
224,230,15
224,230,15
224,230,15
224,230,15
224,230,15
224,230,15
224,230,15
224,230,15
224,230,15
224,230,15
224,230,15
224,230,15
224,230,15
224,230,15
224,230,15
224,230,15
224,230,15
224,230,15
224,230,15
254,261,15
254,261,15
254,261,15
254,261,15
254,261,15
254,261,15
254,261,15
254,261,15
254,261,15
254,261,15
254,261,15
254,261,15
254,261,15
254,261,15
254,261,15
254,261,15
254,217,15
254,217,15
254,217,15
254,217,15
254,217,15
254,217,15
254,217,15
254,217,15
254,217,15
254,217,15
254,217,15
254,249,15
254,249,15
254,249,15
254,249,15
254,249,15
254,249,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,228,15
254,228,15
254,228,15
254,228,15
254,228,15
254,228,15
254,228,15
254,228,15
254,228,15
254,228,15
254,228,15
254,228,15
254,265,15
254,265,15
254,265,15
254,265,15
254,265,15
254,265,15
254,265,15
254,265,15
254,265,15
254,265,15
254,265,15
254,265,15
254,265,15
254,257,15
254,257,15
254,257,15
254,257,15
254,257,15
254,257,15
254,257,15
254,257,15
254,257,15
254,268,15
254,268,15
254,268,15
254,268,15
254,268,15
254,268,15
254,268,15
254,268,15
254,268,15
254,268,15
254,268,15
254,268,15
254,268,15
254,268,15
254,268,15
254,268,15
254,268,15
254,268,15
254,268,15
254,268,15
254,268,15
254,268,15
254,268,15
254,268,15
254,268,15
254,268,15
254,268,15
254,268,15
254,268,15
254,268,15
254,268,15
254,268,15
254,268,15
254,268,15
254,268,15
254,268,15
254,268,15
254,268,15
254,268,15
254,261,15
254,261,15
254,261,15
254,261,15
254,261,15
254,261,15
254,261,15
254,261,15
254,261,15
254,247,15
254,247,15
254,247,15
254,247,15
254,247,15
254,247,15
254,247,15
254,247,15
254,247,15
254,247,15
254,247,15
254,247,15
254,247,15
254,247,15
254,247,15
254,247,15
254,247,15
254,247,15
254,247,15
254,247,15
254,247,15
254,247,15
254,247,15
254,247,15
254,247,15
254,247,15
254,247,15
254,247,15
254,247,15
254,247,15
254,247,15
254,247,15
254,247,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,254,15
254,254,15
254,254,15
254,254,15
254,254,15
254,254,15
254,254,15
254,254,15
254,254,15
254,254,15
254,254,15
254,226,15
254,226,15
254,226,15
254,226,15
254,226,15
254,226,15
254,226,15
254,226,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,259,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
254,260,15
284,267,15
284,267,15
284,267,15
284,267,15
284,267,15
284,267,15
284,267,15
284,267,15
284,267,15
284,309,15
284,309,15
284,309,15
284,309,15
284,309,15
284,309,15
284,309,15
284,309,15
284,309,15
284,309,15
284,309,15
284,309,15
284,309,15
284,309,15
284,309,15
284,309,15
284,309,15
284,309,15
284,309,15
284,309,15
284,309,15
284,309,15
284,309,15
284,309,15
284,309,15
284,309,15
284,309,15
284,279,15
284,279,15
284,279,15
284,279,15
284,279,15
284,279,15
284,279,15
284,272,15
284,272,15
284,272,15
284,272,15
284,272,15
284,272,15
284,272,15
284,272,15
284,272,15
284,272,15
284,272,15
284,272,15
284,272,15
284,272,15
284,272,15
284,272,15
284,272,15
284,272,15
284,272,15
284,272,15
284,272,15
284,272,15
284,272,15
284,272,15
284,272,15
284,272,15
284,272,15
284,272,15
284,272,15
284,272,15
284,272,15
284,272,15
284,272,15
284,264,15
284,264,15
284,264,15
284,264,15
284,264,15
284,264,15
284,264,15
284,264,15
284,264,15
284,264,15
284,264,15
284,264,15
284,264,15
284,264,15
284,264,15
284,264,15
284,264,15
284,264,15
284,264,15
284,264,15
284,264,15
284,264,15
284,264,15
284,264,15
284,264,15
284,264,15
284,264,15
284,264,15
284,279,15
284,279,15
284,279,15
284,279,15
284,279,15
284,279,15
284,279,15
284,279,15
284,279,15
284,279,15
284,279,15
284,279,15
284,279,15
284,279,15
284,279,15
284,279,15
284,279,15
284,279,15
284,279,15
284,279,15
284,279,15
284,279,15
284,279,15
284,279,15
284,279,15
284,279,15
284,279,15
284,279,15
284,279,15
284,279,15
284,279,15
284,279,15
284,307,15
284,307,15
284,307,15
284,307,15
284,307,15
284,307,15
284,293,15
284,293,15
284,293,15
284,293,15
284,293,15
284,293,15
284,293,15
284,293,15
284,293,15
284,293,15
284,293,15
284,293,15
284,293,15
284,293,15
284,293,15
284,293,15
284,293,15
284,293,15
284,293,15
284,293,15
284,293,15
284,293,15
284,293,15
284,293,15
284,293,15
284,269,15
284,269,15
284,269,15
284,269,15
284,269,15
284,269,15
284,269,15
284,269,15
284,269,15
284,269,15
284,269,15
284,269,15
284,269,15
284,269,15
284,269,15
284,269,15
284,269,15
284,269,15
284,269,15
284,269,15
284,269,15
284,269,15
284,269,15
284,269,15
284,269,15
284,269,15
284,269,15
284,269,15
284,269,15
284,269,15
284,269,15
284,269,15
284,269,15
284,281,15
284,281,15
284,281,15
284,281,15
284,281,15
284,281,15
284,281,15
284,281,15
284,297,15
284,297,15
284,297,15
284,297,15
284,297,15
284,297,15
284,297,15
314,306,15
314,306,15
314,306,15
314,306,15
314,306,15
314,306,15
314,306,15
314,306,15
314,306,15
314,306,15
314,306,15
314,306,15
314,306,15
314,306,15
314,310,15
314,310,15
314,310,15
314,310,15
314,310,15
314,310,15
314,310,15
314,310,15
314,310,15
314,310,15
314,310,15
314,310,15
314,310,15
314,310,15
314,310,15
314,310,15
314,310,15
314,310,15
314,310,15
314,310,15
314,310,15
314,310,15
314,310,15
314,310,15
314,304,15
314,304,15
314,304,15
314,304,15
314,304,15
314,304,15
314,304,15
314,304,15
314,304,15
314,304,15
314,304,15
314,304,15
314,304,15
314,304,15
314,304,15
314,304,15
314,304,15
314,304,15
314,304,15
314,304,15
314,304,15
314,304,15
314,304,15
314,304,15
314,304,15
314,304,15
314,304,15
314,304,15
314,304,15
314,304,15
314,304,15
314,304,15
314,304,15
314,304,15
314,304,15
314,304,15
314,304,15
314,304,15
314,304,15
314,304,15
314,304,15
314,304,15
314,328,15
314,328,15
314,328,15
314,328,15
314,328,15
314,328,15
314,328,15
314,328,15
314,328,15
314,328,15
314,328,15
314,328,15
314,328,15
314,328,15
314,328,15
314,328,15
314,328,15
314,328,15
314,328,15
314,328,15
314,328,15
314,328,15
314,328,15
314,328,15
314,328,15
314,328,15
314,296,15
314,296,15
314,296,15
314,296,15
314,296,15
314,296,15
314,296,15
314,296,15
314,296,15
314,296,15
314,296,15
314,296,15
314,296,15
314,296,15
314,296,15
314,296,15
314,296,15
314,296,15
314,296,15
314,296,15
314,296,15
314,296,15
314,296,15
314,296,15
314,296,15
314,296,15
314,296,15
314,296,15
314,296,15
314,296,15
314,296,15
314,296,15
314,309,15
314,309,15
314,309,15
314,309,15
314,309,15
314,309,15
314,309,15
314,309,15
314,309,15
314,309,15
314,309,15
314,309,15
314,309,15
314,309,15
314,309,15
314,309,15
314,309,15
314,309,15
314,309,15
314,309,15
314,296,15
314,296,15
314,296,15
314,296,15
314,296,15
314,296,15
314,296,15
314,296,15
314,296,15
314,296,15
314,296,15
314,324,15
314,324,15
314,324,15
314,324,15
314,324,15
314,324,15
314,324,15
314,324,15
314,324,15
314,324,15
314,324,15
314,324,15
314,324,15
314,324,15
314,324,15
314,324,15
314,324,15
314,324,15
314,298,15
314,298,15
314,298,15
314,298,15
314,298,15
314,298,15
314,298,15
314,298,15
314,298,15
314,298,15
314,298,15
314,298,15
314,298,15
314,289,15
314,289,15
314,289,15
314,289,15
314,289,15
314,289,15
314,289,15
314,289,15
314,289,15
314,289,15
314,289,15
314,289,15
314,289,15
314,289,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,295,15
314,322,15
314,322,15
314,322,15
314,322,15
314,322,15
314,322,15
314,322,15
314,322,15
314,322,15
314,346,15
314,346,15
314,346,15
314,346,15
314,346,15
314,346,15
329,350,15
329,350,15
329,350,15
329,350,15
329,350,15
329,350,15
329,350,15
329,350,15
329,350,15
329,350,15
329,350,15
329,350,15
329,350,15
329,350,15
329,350,15
329,350,15
329,350,15
329,350,15
329,350,15
329,350,15
329,350,15
329,350,15
329,350,15
329,350,15
329,350,15
329,350,15
329,350,15
329,351,15
329,351,15
329,351,15
329,351,15
329,351,15
329,351,15
329,351,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,323,15
329,323,15
329,323,15
329,323,15
329,323,15
329,323,15
329,323,15
329,323,15
329,323,15
329,323,15
329,323,15
329,323,15
329,323,15
329,323,15
329,323,15
329,335,15
329,335,15
329,335,15
329,335,15
329,335,15
329,335,15
329,335,15
329,335,15
329,335,15
329,335,15
329,335,15
329,335,15
329,335,15
329,335,15
329,335,15
329,335,15
329,335,15
329,335,15
329,335,15
329,335,15
329,335,15
329,335,15
329,335,15
329,335,15
329,335,15
329,335,15
329,335,15
329,335,15
329,335,15
329,335,15
329,335,15
329,335,15
329,335,15
329,331,15
329,331,15
329,331,15
329,331,15
329,331,15
329,331,15
329,331,15
329,331,15
329,331,15
329,331,15
329,331,15
329,331,15
329,331,15
329,331,15
329,331,15
329,331,15
329,331,15
329,331,15
329,331,15
329,331,15
329,331,15
329,321,15
329,321,15
329,321,15
329,321,15
329,321,15
329,321,15
329,321,15
329,344,15
329,344,15
329,344,15
329,344,15
329,344,15
329,344,15
329,344,15
329,344,15
329,344,15
329,308,15
329,308,15
329,308,15
329,308,15
329,308,15
329,308,15
329,308,15
329,308,15
329,308,15
329,308,15
329,308,15
329,308,15
329,308,15
329,308,15
329,308,15
329,308,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,  7,15
329,324,15
329,324,15
329,324,15
329,324,15
329,324,15
329,324,15
329,324,15
329,324,15
329,324,15
329,324,15
329,324,15
329,324,15
329,324,15
329,324,15
329,324,15
329,324,15
329,324,15
329,324,15
329,324,15
329,324,15
329,324,15
329,324,15
329,335,15
329,335,15
329,335,15
329,335,15
329,335,15
329,335,15
329,335,15
329,335,15
329,335,15
329,335,15
329,335,15
329,335,15
329,335,15
329,335,15
329,335,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,318,15
329,314,15
329,314,15
329,314,15
329,314,15
329,314,15
329,314,15
329,314,15
329,314,15
329,314,15
329,314,15
329,314,15
329,314,15
329,314,15
329,314,15
329,314,15
329,314,15
329,314,15
329,314,15
329,314,15
329,314,15
329,314,15
329,314,15
329,314,15
329,314,15
329,314,15
329,314,15
329,314,15
329,314,15
329,314,15
329,314,15
329,314,15
329,314,15
329,314,15
329,314,15
329,314,15
329,314,15
329,346,15
329,346,15
329,346,15
329,346,15
329,346,15
329,346,15
329,346,15
329,346,15
329,346,15
329,346,15
329,346,15
329,346,15
329,346,15
329,346,15
329,346,15
329,346,15
329,346,15
329,346,15
329,346,15
329,346,15
329,346,15
329,346,15
329,346,15
329,346,15
329,346,15
329,346,15
329,330,15
329,330,15
329,330,15
329,330,15
329,330,15
329,330,15
329,330,15
329,330,15
329,330,15
314,289,15
314,289,15
314,289,15
314,289,15
314,289,15
314,289,15
314,289,15
314,302,15
314,302,15
314,302,15
314,302,15
314,302,15
314,302,15
314,302,15
314,302,15
314,302,15
314,303,15
314,303,15
314,303,15
314,303,15
314,303,15
314,303,15
314,294,15
314,294,15
314,294,15
314,294,15
314,294,15
314,294,15
314,294,15
314,294,15
314,294,15
314,294,15
314,294,15
314,294,15
314,294,15
314,294,15
314,294,15
314,294,15
314,294,15
314,294,15
314,294,15
314,294,15
314,294,15
314,294,15
314,294,15
314,294,15
314,294,15
314,294,15
314,294,15
314,294,15
314,294,15
314,294,15
314,294,15
314,294,15
314,294,15
314,294,15
314,294,15
314,311,15
314,311,15
314,311,15
314,311,15
314,311,15
314,311,15
314,311,15
314,311,15
314,311,15
314,311,15
314,311,15
314,311,15
314,311,15
314,311,15
314,311,15
314,311,15
314,311,15
314,311,15
314,311,15
314,311,15
314,316,15
314,316,15
314,316,15
314,316,15
314,316,15
314,316,15
314,316,15
314,335,15
314,335,15
314,335,15
314,335,15
314,335,15
314,335,15
314,325,15
314,325,15
314,325,15
314,325,15
314,325,15
314,325,15
314,325,15
314,325,15
314,325,15
314,325,15
314,325,15
314,325,15
314,325,15
314,325,15
314,325,15
314,325,15
314,325,15
314,325,15
314,325,15
314,325,15
314,325,15
314,325,15
314,325,15
314,325,15
314,325,15
314,325,15
314,325,15
314,325,15
314,325,15
314,325,15
314,325,15
314,331,15
314,331,15
314,331,15
314,331,15
314,331,15
314,331,15
314,331,15
314,331,15
314,331,15
314,331,15
314,331,15
