true_pos,obs_pos,true_var
 20, 25,15
 20, 25,15
 20, 25,15
 20, 25,15
 20, 25,15
 20, 25,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20,  7,15
 20,  7,15
 20,  7,15
 20,  7,15
 20,  7,15
 20,  7,15
 20,  7,15
 20,  7,15
 20,  7,15
 20,  7,15
 20, 23,15
 20, 23,15
 20, 23,15
 20, 23,15
 20, 23,15
 20, 23,15
 20, 23,15
 20, 23,15
 20, 23,15
 20, 14,15
 20, 14,15
 20, 14,15
 20, 14,15
 20, 14,15
 20, 14,15
 20, 14,15
 20, 14,15
 20, 14,15
 20, 14,15
 20, 14,15
 20, 14,15
 20, 14,15
 20, 14,15
 20, 14,15
 20, 14,15
 20, 14,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 24,15
 20, 24,15
 20, 24,15
 20, 24,15
 20, 24,15
 20, 24,15
 20, 24,15
 20, 24,15
 20, 24,15
 20, 12,15
 20, 12,15
 20, 12,15
 20, 12,15
 20, 12,15
 20, 12,15
 20, 12,15
 20, 30,15
 20, 30,15
 20, 30,15
 20, 30,15
 20, 30,15
 20, 30,15
 20, 30,15
 20, 30,15
 20, 30,15
 20, 30,15
 20, 30,15
 20, 30,15
 20, 30,15
 20, 30,15
 20, 30,15
 20, 30,15
 20, 30,15
 20, 30,15
 20, 30,15
 20, 30,15
 20, 30,15
 20, 30,15
 20, 11,15
 20, 11,15
 20, 11,15
 20, 11,15
 20, 11,15
 20, 11,15
 20, 11,15
 20, 11,15
 20, 11,15
 20, 11,15
 20, 25,15
 20, 25,15
 20, 25,15
 20, 25,15
 20, 25,15
 20, 25,15
 20, 25,15
 20, 25,15
 20, 25,15
 20, 25,15
 20, 25,15
 20, 25,15
 20, 25,15
 20, 25,15
 20, 25,15
 20, 25,15
 20, 25,15
 20, 25,15
 20, 25,15
 20, 25,15
 20, 25,15
 20, 30,15
 20, 30,15
 20, 30,15
 20, 30,15
 20, 30,15
 20, 30,15
 20, 30,15
 20, 30,15
 20, 30,15
 20, 30,15
 20, 30,15
 20, 30,15
 20, 30,15
 20, 30,15
 20, 30,15
 20, 30,15
 20, 30,15
 20, 30,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20,  6,15
 20,  6,15
 20,  6,15
 20,  6,15
 20,  6,15
 20,  6,15
 20,  6,15
 20,  6,15
 20, 24,15
 20, 24,15
 20, 24,15
 20, 24,15
 20, 24,15
 20, 24,15
 20, 24,15
 20, 24,15
 20, 24,15
 20, 24,15
 20, 24,15
 20, 24,15
 20, 24,15
 20, 24,15
 20, 24,15
 20, 24,15
 20, 24,15
 20, 24,15
 20, 24,15
 20, 24,15
 20, 24,15
 20, 24,15
 20, 24,15
 20, 24,15
 20, 24,15
 20, 24,15
 20, 24,15
 20, 24,15
 20, 24,15
 20, 36,15
 20, 36,15
 20, 36,15
 20, 36,15
 20, 36,15
 20, 36,15
 20, 36,15
 20, 36,15
 20, 36,15
 20,347,15
335,320,15
335,320,15
335,320,15
335,320,15
335,320,15
335,320,15
335,320,15
335,320,15
335,320,15
335,320,15
335,320,15
335,320,15
335,340,15
335,340,15
335,340,15
335,340,15
335,340,15
335,340,15
335,340,15
335,340,15
335,340,15
335,340,15
335,340,15
335,332,15
335,332,15
335,332,15
335,332,15
335,332,15
335,332,15
335,332,15
335,310,15
335,310,15
335,310,15
335,310,15
335,310,15
335,310,15
335,310,15
335,310,15
335,310,15
335,310,15
335,310,15
335,310,15
335,310,15
335,310,15
335,310,15
335,310,15
335,310,15
335,310,15
335,310,15
335,310,15
335,310,15
335,310,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,335,15
335,335,15
335,335,15
335,335,15
335,335,15
335,335,15
335,335,15
335,335,15
335,342,15
335,342,15
335,342,15
335,342,15
335,342,15
335,342,15
335,345,15
335,345,15
335,345,15
335,345,15
335,345,15
335,345,15
335,345,15
335,345,15
335,345,15
335,345,15
335,345,15
335,345,15
335,345,15
335,345,15
335,319,15
335,319,15
335,319,15
335,319,15
335,319,15
335,319,15
335,319,15
335,319,15
335,319,15
335,319,15
335,319,15
335,319,15
335,319,15
335,319,15
335,319,15
335,319,15
335,319,15
335,319,15
335,319,15
335,319,15
335,319,15
335,319,15
335,319,15
335,319,15
335,319,15
335,319,15
335,319,15
335,319,15
335,319,15
335,319,15
335,319,15
335,319,15
335,319,15
335,305,15
335,305,15
335,305,15
335,305,15
335,305,15
335,305,15
335,305,15
335,305,15
335,305,15
335,305,15
335,305,15
335,305,15
335,305,15
335,305,15
335,305,15
335,305,15
335,344,15
335,344,15
335,344,15
335,344,15
335,344,15
335,344,15
335,344,15
335,344,15
335,344,15
335,334,15
335,334,15
335,334,15
335,334,15
335,334,15
335,334,15
335,334,15
335,334,15
335,334,15
335,334,15
335,334,15
335,334,15
335,334,15
335,334,15
335,334,15
335,334,15
335,334,15
335,334,15
335,334,15
335,334,15
335,335,15
335,335,15
335,335,15
335,335,15
335,335,15
335,335,15
335,335,15
335,335,15
335,335,15
335,335,15
335,335,15
335,335,15
335,335,15
335,335,15
335,335,15
335,335,15
335,335,15
335,335,15
335,335,15
335,335,15
335,335,15
335,335,15
335,335,15
335,335,15
335,335,15
335,335,15
335,335,15
335,335,15
335,335,15
335,335,15
335,335,15
335,335,15
335,335,15
335,335,15
335,335,15
335,335,15
335,335,15
335,335,15
335,329,15
335,329,15
335,329,15
335,329,15
335,329,15
335,329,15
335,329,15
335,329,15
335,329,15
335,329,15
335,329,15
335,329,15
335,329,15
335,329,15
335,329,15
335,329,15
335,329,15
335,329,15
335,329,15
335,329,15
335,329,15
335,329,15
335,329,15
335,329,15
335,329,15
335,330,15
335,330,15
335,330,15
335,330,15
335,330,15
335,330,15
335,330,15
335,330,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,  4,15
335,333,15
335,333,15
335,333,15
335,333,15
335,333,15
335,333,15
335,333,15
335,333,15
335,333,15
335,333,15
335,333,15
335,333,15
335,333,15
335,333,15
335,333,15
335,333,15
335,343,15
335,343,15
335,343,15
335,343,15
335,343,15
335,343,15
335,302,15
335,302,15
335,302,15
335,302,15
335,302,15
335,302,15
335,302,15
335,302,15
335,302,15
335,302,15
335,302,15
335,302,15
335,302,15
335,302,15
335,302,15
335,302,15
335,302,15
335,302,15
335,302,15
335,302,15
335,302,15
335,302,15
335,302,15
335,302,15
335,302,15
335,302,15
335,302,15
335,302,15
335,302,15
335,302,15
335,302,15
335,302,15
335,302,15
335,302,15
335,302,15
335,302,15
335,313,15
335,313,15
335,313,15
335,313,15
335,313,15
335,313,15
335,313,15
335,313,15
335,323,15
335,323,15
335,323,15
335,323,15
335,323,15
335,323,15
335,323,15
335,323,15
335,323,15
335,323,15
335,323,15
335,323,15
335,323,15
335,323,15
335,323,15
335,323,15
335,323,15
335,323,15
335,323,15
335,323,15
335,323,15
335,323,15
335,323,15
335,323,15
335,323,15
335,337,15
335,337,15
335,337,15
335,337,15
335,337,15
335,337,15
335,337,15
335,337,15
335,337,15
335,337,15
335,337,15
335,337,15
335,337,15
335,337,15
335,340,15
335,340,15
335,340,15
335,340,15
335,340,15
335,340,15
335,340,15
335,340,15
335,340,15
335,340,15
335,340,15
335,340,15
335,340,15
335,340,15
335,340,15
335,340,15
335,340,15
335, 13,15
335, 13,15
335, 13,15
335, 13,15
335, 13,15
335, 13,15
335, 13,15
335, 13,15
335, 13,15
335, 13,15
335, 13,15
335, 13,15
335, 13,15
335, 13,15
335, 13,15
335, 13,15
335, 13,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,309,15
335,331,15
335,331,15
335,331,15
335,331,15
335,331,15
335,331,15
335,331,15
335,331,15
335,331,15
335,331,15
335,331,15
335,331,15
335,331,15
335,331,15
335,331,15
335,331,15
335,331,15
335,331,15
335,331,15
335,331,15
335,331,15
335,331,15
335,331,15
335,331,15
335,331,15
335,331,15
335,331,15
335,331,15
335,331,15
335,331,15
335,331,15
335,331,15
335,331,15
335,331,15
335,331,15
335,331,15
335,331,15
335,331,15
335,331,15
335,331,15
335,331,15
335,331,15
335,331,15
335,331,15
 20,350,15
 20,350,15
 20,350,15
 20,350,15
 20,350,15
 20,350,15
 20,350,15
 20,350,15
 20,350,15
 20,350,15
 20,350,15
 20,350,15
 20,350,15
 20,350,15
 20,350,15
 20,350,15
 20,350,15
 20,350,15
 20,350,15
 20,350,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20,357,15
 20, 20,15
 20, 20,15
 20, 20,15
 20, 20,15
 20, 20,15
 20, 20,15
 20, 20,15
 20, 20,15
 20, 20,15
 20, 20,15
 20, 20,15
 20, 20,15
 20, 20,15
 20, 20,15
 20, 20,15
 20, 20,15
 20, 20,15
 20, 10,15
 20, 10,15
 20, 10,15
 20, 10,15
 20, 10,15
 20, 10,15
 20, 10,15
 20, 10,15
 20, 40,15
 20, 40,15
 20, 40,15
 20, 40,15
 20, 40,15
 20, 40,15
 20, 40,15
 20, 40,15
 20, 40,15
 20, 40,15
 20,352,15
 20,352,15
 20,352,15
 20,352,15
 20,352,15
 20,352,15
 20,352,15
 20,352,15
 20,  6,15
 20,  6,15
 20,  6,15
 20,  6,15
 20,  6,15
 20,  6,15
 20,  6,15
 20,  6,15
 20,  6,15
 20,  6,15
 20,  6,15
 20,  6,15
 20,  6,15
 20,  6,15
 20,  6,15
 20,  6,15
 20,  6,15
 20,  6,15
 20,  6,15
 20,  6,15
 20,  6,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 28,15
 20, 27,15
 20, 27,15
 20, 27,15
 20, 27,15
 20, 27,15
 20, 27,15
 20, 27,15
 20, 27,15
 20, 27,15
 20, 27,15
 20, 27,15
 20, 27,15
 20, 27,15
 20, 27,15
 20, 13,15
 20, 13,15
 20, 13,15
 20, 13,15
 20, 13,15
 20, 13,15
 20, 13,15
 20, 13,15
 20, 13,15
 20,  5,15
 20,  5,15
 20,  5,15
 20,  5,15
 20,  5,15
 20,  5,15
 20,  5,15
 20,  5,15
 20,  5,15
 20,  5,15
 20,344,15
 20,344,15
 20,344,15
 20,344,15
 20,344,15
 20,344,15
 20,344,15
 20,344,15
 20,344,15
 20,344,15
 20,344,15
 20,344,15
 20,344,15
 20,344,15
 20,344,15
 20,344,15
 20,344,15
 20,344,15
 20,344,15
 20,344,15
 20,344,15
 20,344,15
 20,344,15
 20, 13,15
 20, 13,15
 20, 13,15
 20, 13,15
 20, 13,15
 20, 13,15
 20, 13,15
 20, 27,15
 20, 27,15
 20, 27,15
 20, 27,15
 20, 27,15
 20, 27,15
 20, 27,15
 20, 27,15
 20, 27,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20,359,15
 20, 34,15
 20, 34,15
 20, 34,15
 20, 34,15
 20, 34,15
 20, 34,15
 20, 34,15
 20, 31,15
 20, 31,15
 20, 31,15
 20, 31,15
 20, 31,15
 20, 31,15
 20, 31,15
 20, 31,15
 20, 31,15
 20, 31,15
 20, 31,15
 20, 31,15
 20, 31,15
 20, 31,15
 20, 31,15
 20, 31,15
 20, 31,15
 20, 31,15
 20, 31,15
 20, 31,15
 20, 31,15
 20, 31,15
 20, 31,15
 20, 31,15
 20, 31,15
 20, 31,15
 20, 31,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 17,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 23,15
 20, 23,15
 20, 23,15
 20, 23,15
 20, 23,15
 20, 23,15
 20, 23,15
 20, 23,15
 20, 23,15
 20, 23,15
 20, 23,15
 20, 23,15
 20, 23,15
 20, 32,15
 20, 32,15
 20, 32,15
 20, 32,15
 20, 32,15
 20, 32,15
 20, 32,15
 20, 32,15
 20, 32,15
 20, 32,15
 20, 32,15
 20, 32,15
 20, 32,15
 20, 32,15
 20, 32,15
 20, 32,15
 20, 32,15
 20, 32,15
 20, 32,15
 20, 32,15
 20, 32,15
 20, 32,15
 20, 32,15
 20, 32,15
 20, 32,15
 20, 32,15
 20, 32,15
 20, 32,15
 20, 32,15
 20, 32,15
 20, 15,15
 20, 15,15
 20, 15,15
 20, 15,15
 20, 15,15
 20, 15,15
 20, 15,15
 20, 15,15
 20, 15,15
 20, 15,15
 20, 15,15
 20, 15,15
 20, 15,15
 20, 15,15
 20, 44,15
 20, 44,15
 20, 44,15
 20, 44,15
 20, 44,15
 20, 44,15
 20, 44,15
 20, 44,15
 20, 44,15
 20,  3,15
 20,  3,15
 20,  3,15
 20,  3,15
 20,  3,15
 20,  3,15
 20,  3,15
 20,  3,15
 20,  3,15
 20, 15,15
 20, 15,15
 20, 15,15
 20, 15,15
 20, 15,15
 20, 15,15
 20, 15,15
 20,  8,15
 20,  8,15
 20,  8,15
 20,  8,15
 20,  8,15
 20,  8,15
 20,  8,15
 20,  8,15
 20,  8,15
 20,  8,15
 20,  8,15
 20,  8,15
 20,  8,15
 20,  8,15
 20,  8,15
 20,  8,15
 20,  8,15
 20,  8,15
 20,  8,15
 20,  8,15
 20,  8,15
 20,  8,15
 20,  8,15
 20,  8,15
 20, 10,15
 20, 10,15
 20, 10,15
 20, 10,15
 20, 10,15
 20, 10,15
 20, 10,15
 20, 10,15
 20, 10,15
 20, 10,15
 20, 10,15
 20, 10,15
 20, 10,15
 20, 10,15
 20, 10,15
 20,355,15
 20,355,15
 20,355,15
 20,355,15
 20,355,15
 20,355,15
 20,355,15
 20,355,15
 20,355,15
 20,355,15
 20,355,15
 20,355,15
 20,355,15
 20,355,15
 20, 37,15
 20, 37,15
 20, 37,15
 20, 37,15
 20, 37,15
 20, 37,15
 20, 37,15
 20, 37,15
 20, 37,15
 20, 37,15
 20, 37,15
 20, 37,15
 20, 37,15
 20, 37,15
 20, 37,15
 20, 37,15
 20, 37,15
 20, 37,15
 20, 37,15
 20, 37,15
 20, 37,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 18,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
 20, 21,15
  5,332,15
  5,332,15
  5,332,15
  5,332,15
  5,332,15
  5,332,15
  5,332,15
  5,332,15
  5,332,15
  5,332,15
  5,332,15
  5,332,15
  5,332,15
  5,332,15
  5,332,15
  5,332,15
  5,332,15
  5,332,15
  5,332,15
  5,332,15
  5,351,15
  5,351,15
  5,351,15
  5,351,15
  5,351,15
  5,351,15
  5,351,15
  5,351,15
  5,351,15
  5,351,15
  5,351,15
  5,351,15
  5,351,15
  5,351,15
  5,351,15
  5,351,15
  5,351,15
  5,351,15
  5,351,15
  5,351,15
  5,359,15
  5,359,15
  5,359,15
  5,359,15
